<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.05.31	13:53:00	8582.9	8583.2	8582.2	8582.2	60	0	1
2022.05.31	13:54:00	8582.1	8582.1	8581.3	8581.6	60	0	1
2022.05.31	13:55:00	8581.5	8583.1	8581.3	8582.6	60	0	1
2022.05.31	13:56:00	8582.5	8583.0	8581.7	8583.0	60	0	1
2022.05.31	13:57:00	8583.1	8583.3	8581.8	8582.6	60	0	1
2022.05.31	13:58:00	8582.5	8584.9	8582.3	8584.6	60	0	1
2022.05.31	13:59:00	8584.5	8586.2	8584.5	8586.0	60	0	1
2022.05.31	14:00:00	8586.1	8587.3	8586.0	8587.0	60	0	1
2022.05.31	14:01:00	8586.9	8588.3	8586.7	8588.2	60	0	1
2022.05.31	14:02:00	8588.1	8588.4	8587.1	8588.4	60	0	1
2022.05.31	14:03:00	8588.3	8589.6	8588.3	8589.6	60	0	1
2022.05.31	14:04:00	8589.5	8589.5	8588.4	8588.4	60	0	1
2022.05.31	14:05:00	8588.3	8588.9	8588.2	8588.8	60	0	1
2022.05.31	14:06:00	8588.9	8589.6	8588.5	8589.6	60	0	1
2022.05.31	14:07:00	8589.5	8590.2	8588.8	8590.0	60	0	1
2022.05.31	14:08:00	8590.1	8590.4	8589.3	8589.8	60	0	1
2022.05.31	14:09:00	8589.7	8590.1	8588.5	8588.8	60	0	1
2022.05.31	14:10:00	8588.9	8589.2	8588.3	8589.0	60	0	1
2022.05.31	14:11:00	8589.1	8590.3	8589.0	8590.0	60	0	1
2022.05.31	14:12:00	8590.1	8591.1	8589.8	8590.8	60	0	1
2022.05.31	14:13:00	8590.7	8591.8	8590.4	8591.6	60	0	1
2022.05.31	14:14:00	8591.7	8592.9	8591.2	8592.4	60	0	1
2022.05.31	14:15:00	8592.3	8592.7	8591.9	8592.0	60	0	1
2022.05.31	14:16:00	8591.9	8592.7	8591.9	8592.4	60	0	1
2022.05.31	14:17:00	8592.5	8593.2	8592.4	8593.0	60	0	1
2022.05.31	14:18:00	8593.1	8593.5	8592.4	8592.6	60	0	1
2022.05.31	14:19:00	8592.5	8593.6	8592.3	8593.4	60	0	1
2022.05.31	14:20:00	8593.3	8593.9	8592.4	8592.4	60	0	1
2022.05.31	14:21:00	8592.3	8592.6	8591.0	8591.0	60	0	1
2022.05.31	14:22:00	8590.9	8591.5	8590.5	8590.8	60	0	1
2022.05.31	14:23:00	8590.7	8590.9	8589.8	8590.8	60	0	1
2022.05.31	14:24:00	8590.7	8591.5	8590.4	8591.2	60	0	1
2022.05.31	14:25:00	8591.1	8591.2	8590.7	8591.2	60	0	1
2022.05.31	14:26:00	8591.1	8592.0	8590.9	8591.8	60	0	1
2022.05.31	14:27:00	8591.7	8592.2	8591.4	8591.6	60	0	1
2022.05.31	14:28:00	8591.7	8591.8	8590.1	8590.2	60	0	1
2022.05.31	14:29:00	8590.1	8590.4	8589.4	8590.0	60	0	1
2022.05.31	14:30:00	8589.9	8590.1	8589.3	8589.8	60	0	1
2022.05.31	14:31:00	8589.9	8590.9	8589.8	8590.4	60	0	1
2022.05.31	14:32:00	8590.3	8590.7	8589.9	8590.0	60	0	1
2022.05.31	14:33:00	8589.9	8589.9	8588.6	8588.8	60	0	1
2022.05.31	14:34:00	8588.7	8588.7	8587.4	8588.6	60	0	1
2022.05.31	14:35:00	8588.7	8589.3	8588.4	8588.8	60	0	1
2022.05.31	14:36:00	8588.9	8589.1	8588.2	8588.4	60	0	1
2022.05.31	14:37:00	8588.3	8589.1	8587.6	8587.6	60	0	1
2022.05.31	14:38:00	8587.7	8588.6	8587.4	8587.4	60	0	1
2022.05.31	14:39:00	8587.5	8588.2	8587.1	8587.2	60	0	1
2022.05.31	14:40:00	8587.1	8587.2	8586.0	8586.6	60	0	1
2022.05.31	14:41:00	8586.5	8586.5	8585.6	8585.6	60	0	1
2022.05.31	14:42:00	8585.7	8585.8	8584.7	8585.6	60	0	1
2022.05.31	14:43:00	8585.7	8587.4	8585.5	8587.2	60	0	1
2022.05.31	14:44:00	8587.3	8587.7	8587.0	8587.0	60	0	1
2022.05.31	14:45:00	8587.1	8588.1	8587.0	8588.0	60	0	1
2022.05.31	14:46:00	8588.1	8588.1	8587.2	8587.4	60	0	1
2022.05.31	14:47:00	8587.5	8588.6	8587.3	8588.2	60	0	1
2022.05.31	14:48:00	8588.1	8588.6	8587.5	8587.6	60	0	1
2022.05.31	14:49:00	8587.7	8588.7	8587.5	8588.6	60	0	1
2022.05.31	14:50:00	8588.5	8588.8	8587.8	8587.8	60	0	1
2022.05.31	14:51:00	8587.9	8587.9	8586.7	8587.8	60	0	1
2022.05.31	14:52:00	8587.7	8588.1	8587.2	8587.8	60	0	1
2022.05.31	14:53:00	8587.9	8588.2	8587.4	8588.0	60	0	1
2022.05.31	14:54:00	8587.9	8587.9	8586.5	8587.2	60	0	1
2022.05.31	14:55:00	8587.1	8587.2	8585.2	8585.2	60	0	1
2022.05.31	14:56:00	8585.3	8585.7	8584.8	8585.4	60	0	1
2022.05.31	14:57:00	8585.3	8586.7	8585.1	8586.0	60	0	1
2022.05.31	14:58:00	8585.9	8587.3	8585.6	8587.2	60	0	1
2022.05.31	14:59:00	8587.1	8587.2	8585.4	8585.6	60	0	1
2022.05.31	15:00:00	8585.7	8586.8	8585.7	8586.8	60	0	1
2022.05.31	15:01:00	8586.7	8589.1	8586.6	8589.0	60	0	1
2022.05.31	15:02:00	8588.9	8588.9	8588.3	8588.8	60	0	1
2022.05.31	15:03:00	8588.9	8591.0	8588.8	8590.4	60	0	1
2022.05.31	15:04:00	8590.5	8591.5	8590.4	8591.0	60	0	1
2022.05.31	15:05:00	8591.1	8591.8	8590.8	8591.4	60	0	1
2022.05.31	15:06:00	8591.5	8591.8	8590.4	8590.6	60	0	1
2022.05.31	15:07:00	8590.7	8590.8	8589.7	8590.0	60	0	1
2022.05.31	15:08:00	8590.1	8590.7	8589.2	8589.4	60	0	1
2022.05.31	15:09:00	8589.5	8589.5	8588.5	8588.8	60	0	1
2022.05.31	15:10:00	8588.9	8589.9	8588.5	8589.6	60	0	1
2022.05.31	15:11:00	8589.7	8590.1	8589.2	8589.8	60	0	1
2022.05.31	15:12:00	8589.7	8590.2	8589.2	8589.4	60	0	1
2022.05.31	15:13:00	8589.3	8590.8	8589.1	8590.6	60	0	1
2022.05.31	15:14:00	8590.7	8591.3	8590.5	8591.2	60	0	1
2022.05.31	15:15:00	8591.1	8592.3	8591.1	8592.2	60	0	1
2022.05.31	15:16:00	8592.1	8592.3	8591.2	8591.4	60	0	1
2022.05.31	15:17:00	8591.5	8593.0	8591.5	8592.6	60	0	1
2022.05.31	15:18:00	8592.5	8592.5	8591.3	8591.4	60	0	1
2022.05.31	15:19:00	8591.3	8592.6	8591.0	8591.6	60	0	1
2022.05.31	15:20:00	8591.7	8592.0	8590.8	8590.8	60	0	1
2022.05.31	15:21:00	8590.9	8591.6	8590.8	8590.8	60	0	1
2022.05.31	15:22:00	8590.9	8591.1	8590.4	8590.4	60	0	1
2022.05.31	15:23:00	8590.5	8590.8	8590.1	8590.2	60	0	1
2022.05.31	15:24:00	8590.1	8590.9	8589.9	8590.8	60	0	1
2022.05.31	15:25:00	8590.9	8591.3	8590.0	8590.2	60	0	1
2022.05.31	15:26:00	8590.1	8590.6	8589.8	8590.2	60	0	1
2022.05.31	15:27:00	8590.1	8590.5	8589.6	8590.0	60	0	1
2022.05.31	15:28:00	8589.9	8590.4	8589.4	8589.8	60	0	1
2022.05.31	15:29:00	8589.9	8590.2	8588.6	8588.8	60	0	1
2022.05.31	15:30:00	8588.7	8590.1	8588.7	8589.8	60	0	1
2022.05.31	15:31:00	8589.9	8590.1	8588.9	8589.2	60	0	1
2022.05.31	15:32:00	8589.3	8589.3	8588.0	8588.2	60	0	1
2022.05.31	15:33:00	8588.3	8588.5	8587.7	8588.0	60	0	1
2022.05.31	15:34:00	8588.1	8588.2	8587.2	8588.0	60	0	1
2022.05.31	15:35:00	8587.9	8588.1	8587.2	8587.2	60	0	1
2022.05.31	15:36:00	8587.3	8587.7	8586.2	8586.8	60	0	1
2022.05.31	15:37:00	8586.7	8586.9	8586.1	8586.4	60	0	1
2022.05.31	15:38:00	8586.5	8587.0	8586.2	8587.0	60	0	1
2022.05.31	15:39:00	8586.9	8587.0	8586.1	8586.2	60	0	1
2022.05.31	15:40:00	8586.1	8586.9	8585.2	8585.6	60	0	1
2022.05.31	15:41:00	8585.5	8586.0	8584.8	8585.0	60	0	1
2022.05.31	15:42:00	8584.9	8586.0	8584.9	8586.0	60	0	1
2022.05.31	15:43:00	8586.1	8586.3	8585.5	8585.8	60	0	1
2022.05.31	15:44:00	8585.7	8586.2	8584.5	8585.2	60	0	1
2022.05.31	15:45:00	8585.3	8587.2	8585.3	8587.2	60	0	1
2022.05.31	15:46:00	8587.3	8587.8	8586.9	8587.8	60	0	1
2022.05.31	15:47:00	8587.9	8588.2	8587.1	8587.2	60	0	1
2022.05.31	15:48:00	8587.1	8587.5	8586.4	8586.4	60	0	1
2022.05.31	15:49:00	8586.3	8586.5	8585.8	8586.0	60	0	1
2022.05.31	15:50:00	8585.9	8587.3	8585.8	8587.2	60	0	1
2022.05.31	15:51:00	8587.3	8587.9	8586.9	8587.6	60	0	1
2022.05.31	15:52:00	8587.7	8587.7	8586.4	8586.4	60	0	1
2022.05.31	15:53:00	8586.3	8586.6	8585.8	8585.8	60	0	1
2022.05.31	15:54:00	8585.7	8586.5	8585.7	8586.4	60	0	1
2022.05.31	15:55:00	8586.5	8587.3	8586.0	8587.0	60	0	1
2022.05.31	15:56:00	8587.1	8587.1	8585.9	8586.6	60	0	1
2022.05.31	15:57:00	8586.7	8586.7	8585.9	8586.4	60	0	1
2022.05.31	15:58:00	8586.3	8586.4	8585.3	8585.4	60	0	1
2022.05.31	15:59:00	8585.5	8585.6	8585.0	8585.4	60	0	1
2022.05.31	16:00:00	8585.3	8586.3	8585.1	8586.0	60	0	1
2022.05.31	16:01:00	8585.9	8586.1	8585.4	8586.0	60	0	1
2022.05.31	16:02:00	8586.1	8586.7	8585.3	8585.6	60	0	1
2022.05.31	16:03:00	8585.5	8586.0	8585.4	8585.4	60	0	1
2022.05.31	16:04:00	8585.3	8585.6	8584.8	8585.4	60	0	1
2022.05.31	16:05:00	8585.5	8585.5	8584.5	8585.0	60	0	1
2022.05.31	16:06:00	8585.1	8585.1	8583.5	8584.0	60	0	1
2022.05.31	16:07:00	8584.1	8584.3	8583.4	8583.4	60	0	1
2022.05.31	16:08:00	8583.3	8583.5	8582.6	8582.6	60	0	1
2022.05.31	16:09:00	8582.7	8582.7	8580.9	8581.0	60	0	1
2022.05.31	16:10:00	8581.1	8581.7	8580.8	8581.0	60	0	1
2022.05.31	16:11:00	8581.1	8581.3	8579.5	8579.8	60	0	1
2022.05.31	16:12:00	8579.7	8581.3	8579.4	8581.2	60	0	1
2022.05.31	16:13:00	8581.3	8582.3	8580.8	8581.4	60	0	1
2022.05.31	16:14:00	8581.3	8583.0	8581.0	8583.0	60	0	1
2022.05.31	16:15:00	8583.1	8583.5	8582.6	8583.0	60	0	1
2022.05.31	16:16:00	8583.1	8583.1	8582.4	8582.6	60	0	1
2022.05.31	16:17:00	8582.7	8582.8	8582.2	8582.6	60	0	1
2022.05.31	16:18:00	8582.7	8582.8	8581.7	8581.8	60	0	1
2022.05.31	16:19:00	8581.7	8582.0	8580.9	8581.0	60	0	1
2022.05.31	16:20:00	8581.1	8581.2	8580.5	8580.6	60	0	1
2022.05.31	16:21:00	8580.5	8580.8	8580.2	8580.6	60	0	1
2022.05.31	16:22:00	8580.5	8580.5	8578.9	8579.2	60	0	1
2022.05.31	16:23:00	8579.3	8579.8	8578.8	8579.2	60	0	1
2022.05.31	16:24:00	8579.1	8579.7	8578.7	8578.8	60	0	1
2022.05.31	16:25:00	8578.9	8578.9	8577.4	8577.4	60	0	1
2022.05.31	16:26:00	8577.3	8577.7	8576.4	8576.4	60	0	1
2022.05.31	16:27:00	8576.5	8577.4	8576.4	8577.2	60	0	1
2022.05.31	16:28:00	8577.3	8578.1	8576.9	8577.6	60	0	1
2022.05.31	16:29:00	8577.5	8578.2	8576.6	8577.8	60	0	1
2022.05.31	16:30:00	8577.9	8579.5	8577.7	8578.6	60	0	1
2022.05.31	16:31:00	8578.5	8579.2	8578.3	8579.2	60	0	1
2022.05.31	16:32:00	8579.3	8579.3	8578.1	8578.2	60	0	1
2022.05.31	16:33:00	8578.3	8578.4	8577.0	8577.0	60	0	1
2022.05.31	16:34:00	8577.1	8577.2	8576.0	8576.2	60	0	1
2022.05.31	16:35:00	8576.1	8576.1	8575.5	8575.8	60	0	1
2022.05.31	16:36:00	8575.9	8576.3	8575.3	8575.8	60	0	1
2022.05.31	16:37:00	8575.7	8577.2	8575.5	8577.0	60	0	1
2022.05.31	16:38:00	8577.1	8577.4	8576.6	8577.4	60	0	1
2022.05.31	16:39:00	8577.3	8577.9	8577.1	8577.8	60	0	1
2022.05.31	16:40:00	8577.9	8578.0	8576.2	8576.6	60	0	1
2022.05.31	16:41:00	8576.7	8577.4	8576.7	8577.0	60	0	1
2022.05.31	16:42:00	8576.9	8577.3	8576.2	8576.2	60	0	1
2022.05.31	16:43:00	8576.1	8576.6	8575.6	8576.6	60	0	1
2022.05.31	16:44:00	8576.7	8577.5	8576.1	8577.4	60	0	1
2022.05.31	16:45:00	8577.3	8578.2	8577.0	8578.0	60	0	1
2022.05.31	16:46:00	8578.1	8578.3	8576.7	8577.2	60	0	1
2022.05.31	16:47:00	8577.1	8577.7	8576.6	8576.6	60	0	1
2022.05.31	16:48:00	8576.7	8577.9	8576.5	8577.4	60	0	1
2022.05.31	16:49:00	8577.5	8577.8	8577.1	8577.2	60	0	1
2022.05.31	16:50:00	8577.1	8577.4	8576.2	8576.2	60	0	1
2022.05.31	16:51:00	8576.3	8576.5	8575.3	8575.4	60	0	1
2022.05.31	16:52:00	8575.5	8576.1	8575.0	8575.4	60	0	1
2022.05.31	16:53:00	8575.3	8575.8	8574.9	8575.4	60	0	1
2022.05.31	16:54:00	8575.3	8575.5	8574.5	8574.8	60	0	1
2022.05.31	16:55:00	8574.7	8575.2	8574.5	8575.0	60	0	1
2022.05.31	16:56:00	8574.9	8575.8	8574.9	8575.8	60	0	1
2022.05.31	16:57:00	8575.7	8575.7	8575.0	8575.2	60	0	1
2022.05.31	16:58:00	8575.3	8575.9	8575.1	8575.4	60	0	1
2022.05.31	16:59:00	8575.3	8576.8	8575.2	8576.8	60	0	1
2022.05.31	17:00:00	8576.7	8577.6	8576.1	8577.4	60	0	1
2022.05.31	17:01:00	8577.3	8577.6	8576.7	8577.0	60	0	1
2022.05.31	17:02:00	8577.1	8578.0	8576.4	8578.0	60	0	1
2022.05.31	17:03:00	8577.9	8578.3	8577.4	8577.4	60	0	1
2022.05.31	17:04:00	8577.5	8578.2	8577.4	8577.8	60	0	1
2022.05.31	17:05:00	8577.9	8578.4	8577.2	8577.6	60	0	1
2022.05.31	17:06:00	8577.5	8578.7	8577.5	8578.0	60	0	1
2022.05.31	17:07:00	8577.9	8579.2	8577.9	8579.2	60	0	1
2022.05.31	17:08:00	8579.3	8580.0	8579.2	8579.8	60	0	1
2022.05.31	17:09:00	8579.9	8579.9	8579.1	8579.2	60	0	1
2022.05.31	17:10:00	8579.3	8580.1	8579.0	8579.0	60	0	1
2022.05.31	17:11:00	8578.9	8578.9	8577.9	8578.2	60	0	1
2022.05.31	17:12:00	8578.3	8579.2	8577.9	8579.2	60	0	1
2022.05.31	17:13:00	8579.1	8579.8	8578.7	8579.2	60	0	1
2022.05.31	17:14:00	8579.3	8579.4	8578.4	8578.4	60	0	1
2022.05.31	17:15:00	8578.3	8579.3	8578.1	8579.2	60	0	1
2022.05.31	17:16:00	8579.1	8579.7	8578.7	8579.6	60	0	1
2022.05.31	17:17:00	8579.7	8581.0	8579.6	8580.8	60	0	1
2022.05.31	17:18:00	8580.7	8580.9	8580.0	8580.4	60	0	1
2022.05.31	17:19:00	8580.3	8581.1	8580.2	8580.2	60	0	1
2022.05.31	17:20:00	8580.1	8580.2	8578.6	8578.6	60	0	1
2022.05.31	17:21:00	8578.5	8579.1	8577.8	8578.2	60	0	1
2022.05.31	17:22:00	8578.1	8579.3	8578.1	8579.0	60	0	1
2022.05.31	17:23:00	8579.1	8579.8	8578.8	8579.8	60	0	1
2022.05.31	17:24:00	8579.7	8580.0	8579.2	8579.6	60	0	1
2022.05.31	17:25:00	8579.7	8579.9	8578.2	8578.8	60	0	1
2022.05.31	17:26:00	8578.7	8578.8	8577.9	8578.6	60	0	1
2022.05.31	17:27:00	8578.5	8579.5	8578.3	8579.4	60	0	1
2022.05.31	17:28:00	8579.5	8579.8	8579.2	8579.4	60	0	1
2022.05.31	17:29:00	8579.3	8579.6	8578.4	8578.6	60	0	1
2022.05.31	17:30:00	8578.5	8578.5	8577.4	8578.0	60	0	1
2022.05.31	17:31:00	8578.1	8578.2	8576.7	8577.2	60	0	1
2022.05.31	17:32:00	8577.3	8577.5	8576.9	8577.4	60	0	1
2022.05.31	17:33:00	8577.5	8577.8	8577.0	8577.0	60	0	1
2022.05.31	17:34:00	8577.1	8577.9	8576.6	8576.8	60	0	1
2022.05.31	17:35:00	8576.9	8578.4	8576.6	8577.8	60	0	1
2022.05.31	17:36:00	8577.9	8578.2	8577.2	8577.4	60	0	1
2022.05.31	17:37:00	8577.3	8577.7	8576.7	8576.8	60	0	1
2022.05.31	17:38:00	8576.9	8576.9	8575.9	8576.0	60	0	1
2022.05.31	17:39:00	8575.9	8576.9	8575.5	8576.8	60	0	1
2022.05.31	17:40:00	8576.7	8576.8	8575.9	8576.8	60	0	1
2022.05.31	17:41:00	8576.9	8577.4	8576.5	8577.4	60	0	1
2022.05.31	17:42:00	8577.5	8577.5	8576.4	8576.6	60	0	1
2022.05.31	17:43:00	8576.7	8576.9	8575.8	8576.6	60	0	1
2022.05.31	17:44:00	8576.7	8578.2	8576.7	8578.0	60	0	1
2022.05.31	17:45:00	8577.9	8579.2	8577.8	8579.2	60	0	1
2022.05.31	17:46:00	8579.1	8579.4	8578.6	8578.6	60	0	1
2022.05.31	17:47:00	8578.7	8580.6	8578.5	8580.6	60	0	1
2022.05.31	17:48:00	8580.5	8581.0	8580.3	8580.8	60	0	1
2022.05.31	17:49:00	8580.9	8581.0	8580.1	8580.4	60	0	1
2022.05.31	17:50:00	8580.5	8580.8	8579.6	8579.6	60	0	1
2022.05.31	17:51:00	8579.7	8580.4	8579.7	8580.2	60	0	1
2022.05.31	17:52:00	8580.3	8582.6	8580.3	8582.6	60	0	1
2022.05.31	17:53:00	8582.5	8584.1	8582.3	8584.0	60	0	1
2022.05.31	17:54:00	8583.9	8584.5	8583.8	8584.0	60	0	1
2022.05.31	17:55:00	8583.9	8584.3	8583.5	8584.0	60	0	1
2022.05.31	17:56:00	8583.9	8584.3	8583.2	8583.8	60	0	1
2022.05.31	17:57:00	8583.7	8583.9	8583.2	8583.4	60	0	1
2022.05.31	17:58:00	8583.5	8584.1	8583.4	8583.6	60	0	1
2022.05.31	17:59:00	8583.7	8584.4	8583.2	8583.2	60	0	1
2022.05.31	18:00:00	8583.3	8583.7	8582.8	8582.8	60	0	1
2022.05.31	18:01:00	8582.9	8583.3	8582.6	8583.2	60	0	1
2022.05.31	18:02:00	8583.3	8583.7	8583.1	8583.6	60	0	1
2022.05.31	18:03:00	8583.5	8584.5	8583.3	8584.2	60	0	1
2022.05.31	18:04:00	8584.3	8584.8	8584.0	8584.6	60	0	1
2022.05.31	18:05:00	8584.7	8585.3	8584.4	8585.2	60	0	1
2022.05.31	18:06:00	8585.1	8585.7	8585.0	8585.2	60	0	1
2022.05.31	18:07:00	8585.1	8585.7	8584.8	8585.2	60	0	1
2022.05.31	18:08:00	8585.1	8585.7	8584.4	8584.4	60	0	1
2022.05.31	18:09:00	8584.3	8584.7	8584.0	8584.6	60	0	1
2022.05.31	18:10:00	8584.7	8585.1	8583.9	8584.2	60	0	1
2022.05.31	18:11:00	8584.1	8585.2	8584.0	8585.2	60	0	1
2022.05.31	18:12:00	8585.3	8587.2	8585.3	8587.2	60	0	1
2022.05.31	18:13:00	8587.3	8587.4	8586.0	8586.6	60	0	1
2022.05.31	18:14:00	8586.5	8586.8	8585.8	8585.8	60	0	1
2022.05.31	18:15:00	8585.7	8585.8	8584.6	8584.6	60	0	1
2022.05.31	18:16:00	8584.5	8585.1	8584.0	8584.4	60	0	1
2022.05.31	18:17:00	8584.5	8585.6	8584.3	8584.6	60	0	1
2022.05.31	18:18:00	8584.7	8584.8	8583.9	8584.4	60	0	1
2022.05.31	18:19:00	8584.3	8584.5	8583.5	8584.2	60	0	1
2022.05.31	18:20:00	8584.1	8585.7	8584.1	8585.4	60	0	1
2022.05.31	18:21:00	8585.5	8585.6	8584.9	8585.4	60	0	1
2022.05.31	18:22:00	8585.3	8586.0	8585.3	8585.6	60	0	1
2022.05.31	18:23:00	8585.5	8585.6	8584.7	8585.0	60	0	1
2022.05.31	18:24:00	8584.9	8585.3	8584.7	8584.8	60	0	1
2022.05.31	18:25:00	8584.9	8585.0	8584.1	8584.4	60	0	1
2022.05.31	18:26:00	8584.3	8584.6	8583.5	8583.8	60	0	1
2022.05.31	18:27:00	8583.9	8584.7	8583.9	8584.4	60	0	1
2022.05.31	18:28:00	8584.3	8584.6	8583.2	8583.2	60	0	1
2022.05.31	18:29:00	8583.1	8583.1	8582.1	8582.4	60	0	1
2022.05.31	18:30:00	8582.5	8582.7	8581.2	8581.2	60	0	1
2022.05.31	18:31:00	8581.1	8581.6	8580.2	8581.4	60	0	1
2022.05.31	18:32:00	8581.5	8582.1	8580.9	8581.0	60	0	1
2022.05.31	18:33:00	8580.9	8580.9	8579.5	8579.8	60	0	1
2022.05.31	18:34:00	8579.7	8580.5	8579.3	8580.4	60	0	1
2022.05.31	18:35:00	8580.5	8580.6	8579.9	8580.0	60	0	1
2022.05.31	18:36:00	8580.1	8580.5	8579.8	8580.4	60	0	1
2022.05.31	18:37:00	8580.3	8580.8	8579.9	8580.8	60	0	1
2022.05.31	18:38:00	8580.7	8581.5	8580.6	8580.6	60	0	1
2022.05.31	18:39:00	8580.7	8582.3	8580.7	8582.2	60	0	1
2022.05.31	18:40:00	8582.3	8582.9	8582.0	8582.6	60	0	1
2022.05.31	18:41:00	8582.7	8582.7	8581.5	8581.6	60	0	1
2022.05.31	18:42:00	8581.5	8582.5	8580.8	8582.2	60	0	1
2022.05.31	18:43:00	8582.3	8584.0	8582.1	8584.0	60	0	1
2022.05.31	18:44:00	8583.9	8584.1	8583.6	8583.8	60	0	1
2022.05.31	18:45:00	8583.9	8584.3	8583.5	8584.0	60	0	1
2022.05.31	18:46:00	8584.1	8584.3	8583.4	8583.6	60	0	1
2022.05.31	18:47:00	8583.7	8584.5	8583.6	8584.0	60	0	1
2022.05.31	18:48:00	8583.9	8584.8	8583.6	8584.8	60	0	1
2022.05.31	18:49:00	8584.7	8585.4	8584.3	8584.6	60	0	1
2022.05.31	18:50:00	8584.5	8585.2	8584.3	8584.8	60	0	1
2022.05.31	18:51:00	8584.7	8585.4	8584.5	8585.0	60	0	1
2022.05.31	18:52:00	8584.9	8584.9	8583.1	8583.2	60	0	1
2022.05.31	18:53:00	8583.3	8584.2	8583.0	8583.8	60	0	1
2022.05.31	18:54:00	8583.9	8585.6	8583.8	8585.4	60	0	1
2022.05.31	18:55:00	8585.5	8586.5	8585.5	8586.0	60	0	1
2022.05.31	18:56:00	8585.9	8587.0	8585.8	8586.4	60	0	1
2022.05.31	18:57:00	8586.5	8587.3	8586.4	8587.2	60	0	1
2022.05.31	18:58:00	8587.1	8587.6	8587.0	8587.2	60	0	1
2022.05.31	18:59:00	8587.3	8587.4	8585.9	8586.6	60	0	1
2022.05.31	19:00:00	8586.5	8587.2	8585.5	8585.6	60	0	1
2022.05.31	19:01:00	8585.7	8586.6	8585.5	8585.6	60	0	1
2022.05.31	19:02:00	8585.7	8586.1	8584.9	8586.0	60	0	1
2022.05.31	19:03:00	8586.1	8586.2	8585.3	8585.6	60	0	1
2022.05.31	19:04:00	8585.5	8585.8	8585.4	8585.4	60	0	1
2022.05.31	19:05:00	8585.5	8586.0	8585.2	8585.6	60	0	1
2022.05.31	19:06:00	8585.5	8586.8	8585.3	8585.4	60	0	1
2022.05.31	19:07:00	8585.3	8586.6	8585.3	8586.6	60	0	1
2022.05.31	19:08:00	8586.5	8586.6	8585.4	8586.2	60	0	1
2022.05.31	19:09:00	8586.1	8586.8	8585.9	8586.2	60	0	1
2022.05.31	19:10:00	8586.1	8587.5	8586.1	8587.2	60	0	1
2022.05.31	19:11:00	8587.1	8587.6	8585.6	8585.6	60	0	1
2022.05.31	19:12:00	8585.5	8585.9	8585.0	8585.0	60	0	1
2022.05.31	19:13:00	8585.1	8585.7	8584.8	8584.8	60	0	1
2022.05.31	19:14:00	8584.7	8584.9	8584.5	8584.8	60	0	1
2022.05.31	19:15:00	8584.9	8586.0	8584.6	8585.4	60	0	1
2022.05.31	19:16:00	8585.3	8585.9	8585.1	8585.4	60	0	1
2022.05.31	19:17:00	8585.5	8586.9	8585.5	8586.6	60	0	1
2022.05.31	19:18:00	8586.7	8588.1	8586.7	8588.0	60	0	1
2022.05.31	19:19:00	8588.1	8588.1	8587.1	8588.0	60	0	1
2022.05.31	19:20:00	8587.9	8588.2	8587.3	8588.2	60	0	1
2022.05.31	19:21:00	8588.1	8589.7	8588.1	8589.6	60	0	1
2022.05.31	19:22:00	8589.5	8589.5	8588.7	8588.8	60	0	1
2022.05.31	19:23:00	8588.7	8589.7	8588.7	8589.0	60	0	1
2022.05.31	19:24:00	8588.9	8590.1	8588.4	8589.8	60	0	1
2022.05.31	19:25:00	8589.7	8590.0	8589.1	8589.4	60	0	1
2022.05.31	19:26:00	8589.5	8589.5	8587.6	8587.6	60	0	1
2022.05.31	19:27:00	8587.5	8588.0	8587.2	8587.6	60	0	1
2022.05.31	19:28:00	8587.5	8588.0	8587.0	8587.8	60	0	1
2022.05.31	19:29:00	8587.9	8588.0	8587.1	8587.8	60	0	1
2022.05.31	19:30:00	8587.7	8589.1	8587.6	8588.8	60	0	1
2022.05.31	19:31:00	8588.9	8589.2	8588.5	8588.8	60	0	1
2022.05.31	19:32:00	8588.7	8589.4	8588.3	8589.2	60	0	1
2022.05.31	19:33:00	8589.1	8590.2	8589.0	8590.0	60	0	1
2022.05.31	19:34:00	8589.9	8591.1	8589.7	8591.0	60	0	1
2022.05.31	19:35:00	8591.1	8592.1	8591.0	8591.8	60	0	1
2022.05.31	19:36:00	8591.9	8592.3	8591.5	8592.0	60	0	1
2022.05.31	19:37:00	8592.1	8593.2	8591.9	8593.2	60	0	1
2022.05.31	19:38:00	8593.1	8593.3	8592.4	8593.2	60	0	1
2022.05.31	19:39:00	8593.1	8594.5	8592.6	8594.4	60	0	1
2022.05.31	19:40:00	8594.5	8594.6	8593.7	8594.2	60	0	1
2022.05.31	19:41:00	8594.1	8595.4	8594.1	8594.4	60	0	1
2022.05.31	19:42:00	8594.3	8594.3	8593.4	8594.2	60	0	1
2022.05.31	19:43:00	8594.1	8594.7	8593.9	8594.4	60	0	1
2022.05.31	19:44:00	8594.3	8594.4	8593.6	8593.6	60	0	1
2022.05.31	19:45:00	8593.7	8594.3	8593.7	8594.2	60	0	1
2022.05.31	19:46:00	8594.3	8594.8	8593.8	8594.6	60	0	1
2022.05.31	19:47:00	8594.7	8594.9	8594.2	8594.2	60	0	1
2022.05.31	19:48:00	8594.1	8594.6	8594.0	8594.0	60	0	1
2022.05.31	19:49:00	8594.1	8595.4	8593.9	8594.6	60	0	1
